Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating
"Sop, Selen",TUR,F,1994.0,WFM,1950,1976.0,2003.0
"Berglitz, Regina",GER,F,1959.0,WFM,1949,,
"Dekic, Biljana N",AUS,F,,WIM,1949,,1978.0
"Herrera Sosa, Jessica",VEN,F,1993.0,WFM,1949,1946.0,1950.0
"Khan, Nazrana",BAN,F,1973.0,WFM,1949,2013.0,1851.0
"Morales Santos, Natasha",PUR,F,1998.0,WIM,1949,1720.0,1589.0
"Vorobieva, Varvara",RUS,F,2004.0,WCM,1949,1551.0,1603.0
"Andrzejewska, Anna",POL,F,1988.0,WCM,1948,1800.0,1853.0
"Larina, Maria",RUS,F,1988.0,WFM,1948,1832.0,1763.0
"Mosquera Cayon, Danet",CUB,F,1994.0,WFM,1948,,2067.0
"Sahin, Hayrun Nisa",TUR,F,2002.0,WCM,1948,1712.0,
"Ben Artiles, Laura",CUB,F,1997.0,WFM,1947,,1997.0
Dhyana Patel,IND,F,2005.0,WFM,1947,1740.0,1898.0
"Stolarczyk, Anna",POL,F,1988.0,WCM,1947,,
"Bednarska-Bzdega, Malgorzata",POL,F,1972.0,WFM,1946,2035.0,1768.0
"Elansary, Eman",EGY,F,1992.0,WIM,1946,1828.0,1823.0
"Horn, Emilia",SWE,F,1980.0,WFM,1946,2006.0,1990.0
"Kieu, Bich Thuy",VIE,F,2001.0,WFM,1946,1720.0,1808.0
"Lomandong, Noela-Joyce",MNC,F,2001.0,WFM,1946,1653.0,2052.0
"Rassokhina, Ekaterina",RUS,F,1992.0,WFM,1946,1882.0,1989.0
"Tejeda Ortega, Danae",CUB,F,2000.0,WCM,1946,,1949.0
"Wijesuriya, Godigamuwage Suneeth",SRI,F,1963.0,WFM,1946,,
"Kuznetsova, Luba",RUS,F,1945.0,WFM,1945,1916.0,1909.0
"Li, Marissa",USA,F,2002.0,WCM,1945,,
"Mendoza, Beverly",PHI,F,1981.0,WIM,1945,1910.0,1947.0
"Nithyalakshmi, Sivanesan",MAS,F,2000.0,WCM,1945,1797.0,1815.0
"Oliver, Shannon",AUS,F,1986.0,WFM,1945,,
"Punsalan, Vyanla M",NZL,F,2004.0,WFM,1945,1910.0,1839.0
"Sia, Xin Yun Suzanna",SGP,F,1990.0,WCM,1944,,
"Afshar, Niusha",IRI,F,1994.0,WCM,1943,1908.0,1862.0
"Alarcon Morales, Elvira",MEX,F,1997.0,WIM,1943,1964.0,1857.0
"Da Bosco, Carla Ines",CRC,F,1983.0,WFM,1943,,
"Schmitz, Manuela",GER,F,1965.0,WFM,1943,,
"Vifleemskaia, Svetlana",RUS,F,1974.0,WFM,1943,1986.0,1965.0
"Gjergji, Rozana",ALB,F,1975.0,WCM,1942,1928.0,1939.0
"Jardim, Daphne Tofano",BRA,F,1994.0,WCM,1942,1974.0,1935.0
"Mejia, Cherry Ann",PHI,F,1995.0,WFM,1942,1962.0,2007.0
"Velasquez, Angie Gabriela",COL,F,2000.0,WFM,1942,1757.0,1775.0
"Hernandez Graterol, Zaida Carolina",VEN,F,1984.0,WCM,1941,,
"Munoz Solis, Carolina",CRC,F,1980.0,WIM,1941,,1933.0
"Draganova, Petranka",BUL,F,1956.0,WFM,1940,1993.0,
"Hryzlova, Sofiia",UKR,F,2004.0,WCM,1940,1904.0,1846.0
"Mariano-Wagman, Cristine Rose",PHI,F,1973.0,WIM,1940,2080.0,1991.0
"Miranda Gonzalez, Nicole",CHI,F,1985.0,WFM,1940,1982.0,
"Obada, Ema",ROU,F,2005.0,WCM,1940,1799.0,1762.0
"Suito Nakasone, Catherine",ARG,F,2001.0,WCM,1940,1809.0,1743.0
"Ungure, Liga",LAT,F,1956.0,WFM,1940,1891.0,1871.0
"Azhar, Puteri Rifqah Fahada",MAS,F,2000.0,WFM,1939,1783.0,1888.0
"Li, Rachael",USA,F,2010.0,WCM,1939,,
"Mercado, Luisa Fernanda",COL,F,1996.0,WFM,1939,2049.0,2042.0
"Mirza, Diana",IRL,F,2000.0,WFM,1939,1757.0,1813.0
"Duran, Esma Doga",TUR,F,2004.0,WFM,1938,1520.0,
"Chen, Eachen",NZL,F,1991.0,WCM,1937,,
"Correa, Jaqueline Pamplona",BRA,F,1990.0,WCM,1937,,
"Papiyants, Diana",RUS,F,1997.0,WFM,1937,1951.0,2009.0
"Trotsenko, Evgenia",RUS,F,1929.0,WFM,1937,1909.0,1840.0
"Tsepennikova, Tatyana",RUS,F,1971.0,WFM,1937,1956.0,2021.0
"Azman Hisham, Nur Nabila",MAS,F,1997.0,WFM,1936,1907.0,1996.0
"Dewitte, Catherine",FRA,F,1974.0,WFM,1936,,
"Johnsen, Sylvia",NOR,F,1968.0,WFM,1936,1881.0,1923.0
"Diaz Patete, Milagros del Valle",VEN,F,1979.0,WIM,1935,,
"Montufar Berrios, Lesly Viviane",BRA,F,2000.0,WFM,1935,1838.0,1649.0
"Ramos Martin, Lisandra",CUB,F,2001.0,WFM,1935,2058.0,1848.0
"Sirkova, Darena",BUL,F,1994.0,WFM,1935,1999.0,1983.0
"Venzant Batista, Marcia Camila",CUB,F,2001.0,WFM,1935,,1995.0
"Adamczyk, Zuzanna",POL,F,2004.0,WCM,1934,1670.0,1694.0
"Bolon, Karelle",FRA,F,1987.0,WFM,1934,,2020.0
"Garcia Rodriguez, Vanessa",ESP,F,1987.0,WFM,1934,,
"Jarocka, Liwia",POL,F,2003.0,FM,1934,1968.0,1828.0
"Romero Echeverria, Abigail",ECU,F,1991.0,WIM,1934,,2069.0
"Erseki, Tamara",HUN,F,2001.0,WFM,1933,1896.0,
"Mazariegos, Silvia Carolina",GUA,F,1961.0,WIM,1933,,2049.0
"Adoamnei, Roxana-Antonela",ROU,F,1964.0,WFM,1932,1891.0,1901.0
"Asanga, Nsisong",NGR,F,1980.0,WFM,1932,,
"Jalaghonia, Nino",GEO,F,2000.0,WFM,1932,1740.0,1841.0
"Otazo Sanchez, Annyd Gabriela",VEN,F,1987.0,WCM,1932,1952.0,1935.0
"Svaljek, Radmila",CRO,F,1965.0,WFM,1932,,
"Vasilieva, Maria",MDA,F,1988.0,WFM,1932,,
"Zairbek kyzy, Begimai",KGZ,F,2001.0,WFM,1932,1675.0,1718.0
"Filippova, Margarita",RUS,F,2003.0,WFM,1931,1918.0,1829.0
"Gronnestad, Anita",NOR,F,1982.0,WFM,1931,1878.0,1935.0
"Patel, Yesim",TUR,F,1997.0,WCM,1931,,
"Winter, Astrid",GER,F,1965.0,WFM,1931,,
"Arbunic Castro, Giovanna",CHI,F,1964.0,WIM,1930,,
"Frank, Tena, Dr.",GER,F,1971.0,WFM,1930,1948.0,1837.0
"Khandsuren, Sandagdorj",MGL,F,1940.0,WIM,1930,1887.0,
"Petrovic, Marija",SRB,F,1953.0,WIM,1930,2093.0,
"Shakirova, Renata",RUS,F,1999.0,WFM,1930,1920.0,1932.0
"Sivarajasingam, Venetia",WLS,F,2005.0,WCM,1930,1713.0,1648.0
"Toth, Nikoletta",HUN,F,2005.0,WFM,1930,1664.0,1742.0
"Wiid, Daleen",RSA,F,1991.0,WIM,1930,,
"Dacalor, Aurelie",FRA,F,1980.0,WFM,1929,1939.0,
"Rumiantseva, Ksenia",RUS,F,1999.0,WCM,1929,1932.0,1913.0
"Zvereva, Margarita",RUS,F,2006.0,WFM,1929,1841.0,1808.0
"Al Maamari, Wafia Darwish",UAE,F,2003.0,WFM,1928,1609.0,1674.0
"Paramentic, Mila",SRB,F,1967.0,WFM,1928,1908.0,1860.0
"Vanhuyse, Nele",BEL,F,1991.0,WFM,1928,1977.0,2002.0
"Zhu, Hui",JAM,F,1984.0,WCM,1928,,
"Bouchemat, Nassiba",ALG,F,1978.0,WIM,1927,,
"Olde, Grete",EST,F,2002.0,WCM,1927,2024.0,1944.0
"Pereira, Amanda Marques",BRA,F,1994.0,WFM,1927,1971.0,
"Zlatanova, Emilia",BUL,F,1958.0,WIM,1927,1884.0,1910.0
"Abdi, Zineb Dina",ALG,F,1996.0,WIM,1926,1863.0,1878.0
"Cinar Corlulu, Nilufer",TUR,F,1962.0,WIM,1926,,1848.0
"Pastor, Tania",ESA,F,1979.0,WFM,1926,,
"Tagnon, Nicole",FRA,F,1950.0,WFM,1926,,
"Toubal, Wissam",ALG,F,1984.0,WIM,1926,,1909.0
"Wang, Ellen",USA,F,2007.0,WFM,1926,,
"Fruteau, Sabine",FRA,F,1972.0,WFM,1925,1991.0,
"Gokhale, Anupama",IND,F,1969.0,WIM,1925,1945.0,
"Rzali, Sabina",AZE,F,2004.0,WCM,1925,1892.0,1717.0
Battsengel Shirchin,MGL,F,1960.0,WFM,1924,,
Bristy Mukherjee,IND,F,2004.0,WCM,1924,1599.0,1661.0
"Egorova, Ayyyna",RUS,F,1998.0,WCM,1924,1894.0,1933.0
"Nguyen, Hong Ngoc",VIE,F,2000.0,WCM,1924,1853.0,1870.0
"Osorio, Lorena",ESA,F,1997.0,WFM,1924,,
"Paprocka, Renata",POL,F,1983.0,WFM,1924,1886.0,1896.0
"Quek, Shi Ning Kristine",AUS,F,1999.0,WFM,1924,1879.0,1844.0
"Rincon Gonzalez, Luzalba Sorelyz",VEN,F,1991.0,WCM,1924,,1973.0
"Yaon, Michelle",PHI,F,1996.0,WFM,1924,1843.0,1851.0
"Zhurbinskiy, Eve",USA,F,1996.0,WCM,1924,,
"Ehsani, Yassamin",USA,F,2004.0,WFM,1923,,1902.0
"Beltz, Martina",GER,F,1962.0,WIM,1922,,1961.0
"Karapetian, Armine",RUS,F,1996.0,WFM,1922,1978.0,
"Meier, Alice",GER,F,1984.0,WFM,1922,,
"Nikolic, Mila",SRB,F,1958.0,WFM,1921,1883.0,1845.0
"Patino Garcia, Corals",VEN,F,1999.0,WFM,1921,1812.0,1743.0
"Velea, Anne-Marie",USA,F,2004.0,WFM,1921,,1473.0
"Kurbanova, Maya",TKM,F,1987.0,WFM,1920,,
"Lesbekova, Asel",KAZ,F,2004.0,WCM,1920,1913.0,1917.0
"Nguyen, Vu Thu Hien",VIE,F,2002.0,WCM,1920,1806.0,1738.0
"Ribeiro, Regina",BRA,F,1961.0,WIM,1920,2014.0,1866.0
"Vankova, Marcela",CZE,F,1966.0,WFM,1920,,
"Fantini, Daniela",ARG,F,1981.0,WFM,1919,1982.0,1960.0
"Lim, Cassandra",AUS,F,2004.0,WFM,1919,1493.0,1651.0
"Turkova, Karolina",SVK,F,1994.0,WCM,1919,2000.0,1934.0
"Olatunji, Oluwatobiloba",NGR,F,1988.0,WFM,1918,,
"Shushpanova, Nina",RUS,F,1948.0,WFM,1918,1905.0,1851.0
"Stolberg-Rohr, Thomine",DEN,F,1983.0,WFM,1918,,
"Tashimova, Nadiya",KAZ,F,1987.0,WFM,1918,2002.0,1975.0
"Xiang, Evan",USA,F,1999.0,WFM,1918,,1821.0
"Duran Reina, Luisa Elena",VEN,F,1982.0,WIM,1917,1820.0,1851.0
"Kostecka, Marika",POL,F,2001.0,WCM,1917,1551.0,1649.0
"Ananya, Suresh",IND,F,2000.0,WCM,1916,1763.0,1836.0
"Gerasimova, Svetlana",RUS,F,1974.0,WFM,1916,,
"Pulido, Diana Marcela",COL,F,1989.0,WFM,1916,1905.0,1877.0
"Soudarkina, Zoja",RUS,F,1984.0,WFM,1916,,
"Cooke, Suzie G.",SCO,F,1987.0,WFM,1915,,1907.0
"Gholami Orimi, Anahita",IRI,F,1998.0,WIM,1915,1759.0,1940.0
"Jelsen, Yemi",INA,F,1993.0,WFM,1915,1945.0,2017.0
"Aquino Flores, Judith Tania",MEX,F,1988.0,WCM,1914,,
Deng Jing Xin Crystal,HKG,F,2004.0,WCM,1914,1575.0,
"Kannappan, Sigappi",HKG,F,1982.0,WFM,1914,,
"Kotepalli, Sai Nirupama",IND,F,1996.0,WFM,1914,,
"Marmono, Roslina",MAS,F,1980.0,WCM,1914,,
"Peng, Jackie",CAN,F,1998.0,WIM,1914,,
"Vescovi, Katherine Lemos",BRA,F,1999.0,CM,1914,1895.0,1724.0
"Chudinovskikh, Zinaida",RUS,F,1987.0,WFM,1913,2009.0,1888.0
"Monsalve, Luz Adriana",COL,F,1995.0,WFM,1913,,
"Just, Anita, Dr.",GER,F,1967.0,WFM,1912,1976.0,
"Kaya, Emel",TUR,F,1993.0,WCM,1912,,1898.0
"Mwango , Lorita",ZAM,F,1994.0,WFM,1912,1874.0,1844.0
"A-ALI,Sali Abbas Abdulzahra",IRQ,F,2001.0,WFM,1911,1749.0,1705.0
"Gajcin, Jasmina",SRB,F,1997.0,WCM,1911,1894.0,1870.0
"Groselj, Petra",SLO,F,1976.0,WFM,1910,2007.0,1908.0
"Kudina, Irina",RUS,F,1977.0,WFM,1909,1961.0,1828.0
"Pass, Deborah J",ENG,F,1967.0,WFM,1909,,
"Rodrigues, Fernanda dos Santos",BRA,F,1996.0,WCM,1909,,
"Sulikiene, Kristina",LTU,F,1980.0,WCM,1909,1793.0,1923.0
"Hardegen, Kathryn",AUS,F,1983.0,WFM,1908,1897.0,1840.0
"Kalantari, Sedigheh",IRI,F,2002.0,WFM,1908,1801.0,1843.0
"Menzi, Nezihe Ezgi",TUR,F,1998.0,WFM,1907,,
"Morera Campos, Yanori Maria",CRC,F,1992.0,WCM,1907,1701.0,1672.0
"Borisova, Borislava",SWE,F,1951.0,WIM,1906,1989.0,
"Carreras Mendiolea, Paulina Adri",MEX,F,1989.0,WFM,1906,,1882.0
"Chetina, Elizaveta",RUS,F,1997.0,WFM,1906,1934.0,1870.0
"Reuter, Elisa",GER,F,2005.0,WCM,1906,,
"Dudrova, Anastasia",UKR,F,1995.0,WFM,1905,1962.0,1969.0
"Hereklioglu, Sude",TUR,F,2002.0,WFM,1905,1651.0,1634.0
"Mozna, Eva",CZE,F,1949.0,WFM,1905,1879.0,1850.0
"Narva, Regina",EST,F,1970.0,WFM,1905,1961.0,1881.0
"Rodriguez Arrieta, Maria Elena",CRC,F,1990.0,WIM,1905,,1843.0
"Liu, Kimberly",USA,F,2002.0,WFM,1904,,1687.0
"Mena Martinez, Brisa",MEX,F,2004.0,WCM,1904,1658.0,1767.0
"Sherif, Amina",EGY,F,1999.0,WIM,1904,1956.0,2035.0
"Pages Roman, Seidy",CUB,F,1989.0,WFM,1903,,2055.0
"Pintor, Ariana",POR,F,1988.0,WFM,1903,1899.0,1881.0
"Avetisyan, Amma",RUS,F,1995.0,WFM,1902,1844.0,1850.0
"Chibnall, Alana",AUS,F,1991.0,WFM,1902,1869.0,1857.0
"Ding, Kimberly",USA,F,1999.0,WFM,1902,,
"Noshin, Anjum",BAN,F,2004.0,WFM,1902,1676.0,1494.0
"Pasku, Roela",ALB,F,1990.0,WFM,1902,,
"Turkeeva, Yulia",RUS,F,1986.0,WFM,1902,2042.0,1993.0
"Avelar, Gabriela",ESA,F,1989.0,WFM,1901,,1880.0
"Caruana Pulpan, Oana",MLT,F,1978.0,WFM,1901,1873.0,1857.0
"Chaves, Joara",BRA,F,1962.0,WIM,1901,,
"Elamri, Laila A.",MAR,F,1991.0,WFM,1901,,
"Mikheeva, Galina",RUS,F,2007.0,WFM,1901,1709.0,1681.0
"Latreche, Khadidja",ALG,F,1990.0,WIM,1900,1814.0,1869.0
"Nguyen, Hoang Anh",VIE,F,1998.0,WCM,1900,1804.0,1838.0
"Araujo Freitez, Yesmar Yoneidis",VEN,F,1988.0,WCM,1899,1886.0,1761.0
"Atabayeva, Ogulgerek",TKM,F,1997.0,WFM,1899,1955.0,1913.0
"Chan, Wei Yi Victoria",SGP,F,1992.0,WFM,1899,1900.0,1954.0
"Jarek, Katherine",AUS,F,1978.0,WIM,1899,,
Khaliunaa Gankhulug,MGL,F,2007.0,WCM,1899,1549.0,1610.0
"Matute Escobar, Roxanny",VEN,F,2005.0,WFM,1899,1728.0,1707.0
"Mohammed Qane,Jannar Worya",IRQ,F,1977.0,WFM,1899,,1933.0
"Gao, Judy",NZL,F,1994.0,WFM,1898,,
"Silva, Mariana Sofia T.",POR,F,1998.0,WCM,1898,1872.0,1860.0
"Bokan, Jelena",SRB,F,1968.0,WFM,1897,,1925.0
"Chaniago, Mega Sari",INA,F,1991.0,WFM,1897,,
"Pihajlic, Amalija",SRB,F,1944.0,WIM,1897,,1729.0
"Putri, Regita Desyari",INA,F,2000.0,WFM,1897,1901.0,1930.0
"Bravo Choez, Ana",ECU,F,1988.0,WGM,1896,,
"Driza, Arta",ALB,F,1968.0,WCM,1896,,
"Jiang, Zhaoyi",CHN,F,1999.0,WCM,1896,1981.0,1908.0
"Matus, Nastassja",USA,F,2005.0,WFM,1896,1830.0,1871.0
"Salazar Loor, Sara",ECU,F,1990.0,WFM,1896,,
"Szucs, Edina",HUN,F,2000.0,WCM,1896,1632.0,1973.0
"Beliaeva, Natalia",RUS,F,1942.0,WFM,1895,1857.0,1822.0
"Ellappen, Jenine",RSA,F,1986.0,WIM,1895,,
"Orlova, Yelizaveta",CAN,F,1994.0,WCM,1894,,
"Roque Sola, Andrea",MEX,F,2001.0,WCM,1894,1906.0,1734.0
"Yang, Vicki",USA,F,2002.0,WFM,1894,1831.0,
"Chong, Kai Ni Agnes",MAS,F,2007.0,WFM,1892,1437.0,1424.0
"Esquivel De Leon, Aurora",MEX,F,1990.0,WIM,1892,,
"Valdes Boza, Aliett",CUB,F,2008.0,WFM,1892,,1639.0
"Dotan, Valeria",ISR,F,1941.0,WFM,1891,1928.0,1959.0
"Topuridze, Ana",GEO,F,1990.0,WFM,1891,,
"Barantseva, Alexandra",UKR,F,1995.0,WFM,1890,1933.0,1946.0
"Kasaeva, Sofiia",RUS,F,2005.0,WFM,1890,1726.0,1632.0
"Sotomayor Villatoro, Silvi",GUA,F,1989.0,WIM,1890,,1895.0
"Berg Laachiri, Susanna",SWE,F,1958.0,WFM,1889,1786.0,1825.0
"Can, Isil",TUR,F,2005.0,WCM,1889,1683.0,1687.0
"Emad, Tania",JOR,F,1989.0,WFM,1889,,
"Gonzalez Espana, Maria Gabriela",VEN,F,1987.0,WCM,1889,,1934.0
"Groves, Carey",SCO,F,1962.0,WFM,1889,,2004.0
"Revita, Samantha Glo",PHI,F,1999.0,WFM,1889,1786.0,1741.0
"Sade, Defne",TUR,F,2003.0,WCM,1889,1523.0,1487.0
"Walukow, Theodora Paulina",INA,F,2004.0,WCM,1889,1796.0,1873.0
"Estrada, Lucia",BOL,F,1993.0,WIM,1888,1931.0,2020.0
Mishra Anwesha,IND,F,2002.0,WFM,1888,1569.0,1619.0
"Muhsen, Dhuha M",IRQ,F,1990.0,WFM,1888,,
"Kazarina, Yulia",RUS,F,1988.0,WFM,1887,,1847.0
"Nikulina, Alena",RUS,F,1987.0,WFM,1887,1800.0,1837.0
"Sulc, Gordana",CRO,F,1961.0,WFM,1887,1911.0,1870.0
"Tran, Thi Nhu Y",VIE,F,1997.0,WFM,1887,,1787.0
"Cemhan, Kardelen",TUR,F,1996.0,WCM,1886,,
"Khanam, Afroza",BAN,F,1971.0,WFM,1886,,1957.0
"Hoang, Thi Hai Anh",VIE,F,1996.0,WCM,1885,1899.0,1834.0
"Saleh, Nora Mohd",UAE,F,1989.0,WIM,1885,1844.0,1817.0
"Vlasova, Olesia",RUS,F,2008.0,WCM,1885,1697.0,1609.0
"Baisalova, Aigul",KAZ,F,1978.0,WFM,1884,1878.0,1902.0
"Kalashnikova, Larisa",RUS,F,1941.0,WFM,1884,1808.0,1816.0
"Torres Hernandez, Leslie Carolin",HON,F,1984.0,WFM,1884,,1920.0
"Caxita, Esperanca",ANG,F,1999.0,WIM,1882,1837.0,1820.0
"Hamza, Amira",ALG,F,1991.0,WIM,1882,1861.0,1910.0
"Jie, Tianhui",USA,F,2001.0,WFM,1881,,
"Makhlouf, Youmna",LBN,F,1985.0,WFM,1881,,
"Rosas Rodriguez, Carmen Melissa",MEX,F,1991.0,WFM,1881,,1797.0
"Kennedy, Shernaz",USA,F,1954.0,WIM,1880,,
"Nouman, Amna",UAE,F,1996.0,WIM,1880,1826.0,1625.0
"Ogbiyoyo, Perpetual Eloho",NGR,F,1997.0,WFM,1880,1733.0,1812.0
"Mestnikova, Varvara",RUS,F,1995.0,WFM,1879,,
"Rachmawati, Desi",INA,F,1987.0,WCM,1879,,
"Khramtsova, Irina",RUS,F,1953.0,WFM,1878,1839.0,1835.0
"Toubal, Hayat",ALG,F,1985.0,WIM,1878,1905.0,1875.0
"Antonova, Nadezhda",TJK,F,1988.0,WFM,1877,1947.0,1941.0
"Aprilia, Resti",INA,F,1999.0,WFM,1877,,
"Aquino Meneses, Jazmin Margarita",MEX,F,1987.0,WCM,1877,,
"Blagojevic, Lidija",MNE,F,1965.0,WFM,1877,1912.0,2028.0
"Lopez Rosano, Aline",MEX,F,1985.0,WCM,1877,,
"Elfelo, Khadija",LBA,F,1986.0,WFM,1875,,
"Fomkina, Maria G.",RUS,F,1956.0,WFM,1875,1684.0,1892.0
"Gomez Guardo, Laura Meli",COL,F,2000.0,WCM,1875,1816.0,1900.0
"Gundogan, Sinem Cagla",TUR,F,2000.0,WFM,1875,1872.0,1751.0
"Guo, Zhi Lin",AUS,F,1999.0,WFM,1875,1682.0,1813.0
"Morales, Diana Marcela",COL,F,1990.0,WCM,1875,1758.0,1775.0
"Sutanti, Tiara Nugraeni Eka",INA,F,1996.0,WFM,1875,,
"Ton, Nu Hong An",VIE,F,1992.0,WFM,1875,,1966.0
"Hamid, Rani",BAN,F,1944.0,WIM,1874,2006.0,1882.0
"Hua, Margaret",USA,F,1998.0,WCM,1874,,1903.0
"Nguyen, Tran Ngoc Thuy",VIE,F,1995.0,WFM,1874,1879.0,1874.0
Sweety Patel,IND,F,1998.0,WCM,1874,,
"Della-Rossa, Anastasia",RUS,F,1993.0,WFM,1873,,
"Durno, Joy",SCO,F,1965.0,WFM,1873,,
"Nguyen, Thi Minh Thu",VIE,F,2000.0,WFM,1873,1741.0,1728.0
"Perez, Dalila",PAR,F,1997.0,WFM,1873,,1796.0
"Kaslan, Catherine",SUR,F,2003.0,WFM,1872,1856.0,1624.0
"Kurbatskay, Lilia",RUS,F,1999.0,WFM,1872,1962.0,1825.0
Potluri Supreetha,IND,F,2001.0,WFM,1872,1630.0,1738.0
Akintoye Deborah,NGR,F,1998.0,WFM,1871,,
"Cardena Canto, Margarita Cris",MEX,F,1986.0,WFM,1871,,
"Karimzada, Narmin",AZE,F,2000.0,WCM,1871,1710.0,1901.0
"Reyes Jara, Paula",CHI,F,1984.0,WFM,1871,1920.0,1936.0
"Algildah, Nibal",SYR,F,1987.0,WIM,1870,1870.0,1869.0
"Gerasimova, Olga",RUS,F,1968.0,WIM,1870,2013.0,2044.0
"Fiesco, Valentina",COL,F,1999.0,WFM,1869,1803.0,1809.0
"Spiel, Marianne",GER,F,1968.0,WFM,1869,,
"Alattar, Ghayda M.",JOR,F,1991.0,WFM,1868,1950.0,1952.0
"Bagdi, Timea",HUN,F,1981.0,WCM,1868,,
"Deng, Queena",USA,F,2001.0,WFM,1868,,
"Duran Juarez, Citlali",MEX,F,1992.0,WFM,1868,,
"Frattini, Beatriz Maria",BRA,F,2004.0,WCM,1868,1717.0,1513.0
"Hurtado Romero, Karen Zayde",MEX,F,1997.0,WFM,1868,1799.0,1729.0
"Saumy, Zainab",SRI,F,2000.0,WFM,1868,1488.0,1594.0
"Tian, Shi Yuan",CAN,F,2005.0,WFM,1868,,1449.0
"Babic, Milana",BIH,F,2008.0,WCM,1867,1830.0,1761.0
"Diaz Cesar, Wilsaida Pieranlly",DOM,F,1991.0,WFM,1867,,1876.0
"Kheyfets, Nataliya",RUS,F,2000.0,WFM,1867,1810.0,1805.0
"Quevedo, Andreina",URU,F,1999.0,WFM,1867,1843.0,1699.0
"Shukhman, Anna",RUS,F,2009.0,WCM,1866,1777.0,1593.0
"Gamboa Alvarado, Olga Leticia",CRC,F,1990.0,WFM,1865,1912.0,1868.0
"Mencos Castillo, Maria",GUA,F,1996.0,WIM,1865,,1767.0
"Rajasurya, J.",IND,F,1989.0,WFM,1865,,1896.0
"Ursu, Ana-Maria W",MDA,F,1991.0,WCM,1865,,
"Melendez, Gabriela",ESA,F,1991.0,WFM,1864,,
"Sanchez Rodriguez, Wilmairi",PUR,F,1991.0,WCM,1864,,
"Durmaz, Ayca Fatma",TUR,F,1995.0,WCM,1863,,
"Amoko, Ivy Claire",UGA,F,1987.0,WFM,1862,,1812.0
"Arias Cango, Nathaly",ECU,F,1999.0,WFM,1862,,1685.0
"Jalowiec, Halina",POL,F,1960.0,WFM,1862,1893.0,1894.0
"Ibraheem, Delbak Ismael Ibraheem",IRQ,F,1988.0,WIM,1861,1897.0,1906.0
"Jalloul, Maya",LBN,F,1990.0,WFM,1861,1876.0,1949.0
"Nurgaliyeva, Zarina",KAZ,F,2009.0,WCM,1861,1564.0,1582.0
"Belle, Erika",NED,F,1956.0,WIM,1859,,
"Dao, Thi Lan Anh",VIE,F,1997.0,WFM,1859,1789.0,1798.0
"Dommalapati, Aasa",USA,F,2004.0,WCM,1859,1650.0,1653.0
"Kara, Gulce Nehir",TUR,F,2005.0,WCM,1859,,1469.0
"Melnik, Galina",RUS,F,1942.0,WIM,1859,1938.0,1871.0
"Torres Rosas, Rita Rosalia",MEX,F,1996.0,WCM,1859,,1775.0
"Mai, Thien Kim Ngoc Diep",VIE,F,1990.0,WFM,1858,,
"Arif, Fadoua",MAR,F,1991.0,WFM,1857,1961.0,
"Mejia Salinas, Lluvia Angelica",MEX,F,1991.0,WCM,1857,1854.0,1860.0
"Lo, Yin Ling Melissa",SGP,F,1994.0,WFM,1856,,
"Shohradowa, Lala",TKM,F,2006.0,WFM,1856,1429.0,1534.0
"Panesso, Lina",COL,F,1992.0,WCM,1855,1899.0,1861.0
"Zhou, Iris",USA,F,2004.0,WCM,1855,,
Arushi Kotwal,IND,F,2004.0,WCM,1854,1487.0,1439.0
"Pytel, Bozena",FRA,F,1945.0,WIM,1854,1877.0,1868.0
"Solis Chimoy, Blanca",PER,F,2000.0,WFM,1854,,1579.0
"Nguyen, Thi Minh Oanh",VIE,F,1999.0,WFM,1853,1801.0,1825.0
"Rania, Sbai",MAR,F,1994.0,WIM,1853,1788.0,1769.0
"Sheikh, Anum",ENG,F,2006.0,WCM,1853,1709.0,1610.0
"Omonova, Umida",UZB,F,2006.0,WFM,1852,1736.0,1733.0
"Zaitseva, Lyudmila",RUS,F,2003.0,WFM,1852,1898.0,1804.0
"Ravelomanana, Sabine",MAD,F,1988.0,WFM,1850,1802.0,
"Bakalarz, Grazyna",LUX,F,1964.0,WFM,1849,1877.0,
"Camp, Imogen A L",WLS,F,2001.0,WCM,1849,1720.0,1818.0
"Chin, Angelica",USA,F,2002.0,WCM,1849,,
"Lunkina, Yulia",RUS,F,1939.0,WFM,1849,1727.0,1707.0
Tanishka Kotia,IND,F,2003.0,WFM,1849,1608.0,1411.0
"Herrera, Marjorie",ESA,F,2001.0,WCM,1848,1539.0,1465.0
"Aouachria, Marwa",FRA,F,1999.0,CM,1847,1477.0,1350.0
"Cai, Boheng",CHN,F,2005.0,WFM,1847,1651.0,1632.0
"Pena Nieto, Ana Marcela",COL,F,1985.0,WCM,1847,,1888.0
"Sariteanu, Sabina",ROU,F,1981.0,WFM,1847,1804.0,1831.0
"Castillo Morales, Thais",CRC,F,1999.0,WIM,1846,1867.0,1709.0
"Celik, Eylul",TUR,F,2003.0,WFM,1846,,
"Fittante, Giuliana",ITA,F,1951.0,FM,1846,,
"Sultanbek, Zeinep",KAZ,F,2004.0,WCM,1846,1797.0,1852.0
"Acevedo Mendez, Lisseth",ISL,F,1993.0,WIM,1845,1826.0,1774.0
"De Oliveira, Ana Paula",BRA,F,1992.0,WCM,1845,,1827.0
"Jannatul, Ferdous",BAN,F,2005.0,WCM,1844,1673.0,1710.0
